datetime,grdpiece
2020-09-08 17:27:29,22.0
2020-09-08 17:42:29,21.7
2020-09-08 17:57:29,21.4
2020-09-08 18:12:29,21.2
2020-09-08 18:27:29,21.0
2020-09-08 18:42:29,20.9
2020-09-08 18:57:29,20.8
2020-09-08 19:12:29,20.7
2020-09-08 19:27:29,20.6
2020-09-08 19:42:29,20.6
2020-09-08 19:57:29,20.5
2020-09-08 20:12:29,20.5
2020-09-08 20:27:29,20.4
2020-09-08 20:42:29,20.4
2020-09-08 20:57:29,20.4
2020-09-08 21:12:29,20.3
2020-09-08 21:27:29,20.3
2020-09-08 21:42:29,20.3
2020-09-08 21:57:29,20.3
2020-09-08 22:12:29,20.3
2020-09-08 22:27:29,20.3
2020-09-08 22:42:29,20.2
2020-09-08 22:57:29,20.2
2020-09-08 23:12:29,20.2
2020-09-08 23:27:29,20.2
2020-09-08 23:42:29,20.1
2020-09-08 23:57:29,20.1
2020-09-09 00:12:29,20.1
2020-09-09 00:27:29,20.1
2020-09-09 00:42:29,20.0
2020-09-09 00:57:29,20.0
2020-09-09 01:12:29,20.0
2020-09-09 01:27:29,20.0
2020-09-09 01:42:29,20.0
2020-09-09 01:57:29,19.9
2020-09-09 02:12:29,19.9
2020-09-09 02:27:29,19.9
2020-09-09 02:42:29,19.9
2020-09-09 02:57:29,19.9
2020-09-09 03:12:29,19.9
2020-09-09 03:27:29,19.8
2020-09-09 03:42:29,19.8
2020-09-09 03:57:29,19.8
2020-09-09 04:12:29,19.8
2020-09-09 04:27:29,19.8
2020-09-09 04:42:29,19.8
2020-09-09 04:57:29,19.8
2020-09-09 05:12:29,19.8
2020-09-09 05:27:29,19.8
2020-09-09 05:42:29,19.8
2020-09-09 05:57:29,19.8
2020-09-09 06:12:29,19.8
2020-09-09 06:27:29,19.8
2020-09-09 06:42:29,19.7
2020-09-09 06:57:29,19.7
2020-09-09 07:12:29,19.7
2020-09-09 07:27:29,19.7
2020-09-09 07:42:29,19.7
2020-09-09 07:57:29,19.7
2020-09-09 08:12:29,19.6
2020-09-09 08:27:29,19.6
2020-09-09 08:42:29,19.6
2020-09-09 08:57:29,19.6
2020-09-09 09:12:29,19.6
2020-09-09 09:27:29,19.6
2020-09-09 09:42:29,19.6
2020-09-09 09:57:29,19.6
2020-09-09 10:12:29,19.6
2020-09-09 10:27:29,19.7
2020-09-09 10:42:29,19.7
2020-09-09 10:57:29,19.7
2020-09-09 11:12:29,19.7
2020-09-09 11:27:29,19.7
2020-09-09 11:42:29,19.8
2020-09-09 11:57:29,19.8
2020-09-09 12:12:29,19.8
2020-09-09 12:27:29,19.8
2020-09-09 12:42:29,19.8
2020-09-09 12:57:29,19.8
2020-09-09 13:12:29,19.9
2020-09-09 13:27:29,19.9
2020-09-09 13:42:29,20.0
2020-09-09 13:57:29,20.1
2020-09-09 14:12:29,20.1
2020-09-09 14:27:29,20.2
2020-09-09 14:42:29,20.3
2020-09-09 14:57:29,20.3
2020-09-09 15:12:29,20.3
2020-09-09 15:27:29,20.4
2020-09-09 15:42:29,20.4
2020-09-09 15:57:29,20.5
2020-09-09 16:12:29,20.5
2020-09-09 16:27:29,20.6
2020-09-09 16:42:29,20.7
2020-09-09 16:57:29,20.8
2020-09-09 17:12:29,21.4
2020-09-09 17:27:29,21.9
2020-09-09 17:42:29,21.7
2020-09-09 17:57:29,21.5
2020-09-09 18:12:29,21.5
2020-09-09 18:27:29,21.3
2020-09-09 18:42:29,21.2
2020-09-09 18:57:29,21.1
2020-09-09 19:12:29,21.1
2020-09-09 19:27:29,21.0
2020-09-09 19:42:29,21.0
2020-09-09 19:57:29,21.0
2020-09-09 20:12:29,21.0
2020-09-09 20:27:29,20.9
2020-09-09 20:42:29,20.9
2020-09-09 20:57:29,20.9
2020-09-09 21:12:29,20.9
2020-09-09 21:27:29,20.9
2020-09-09 21:42:29,20.9
2020-09-09 21:57:29,20.9
2020-09-09 22:12:29,20.9
2020-09-09 22:27:29,20.9
2020-09-09 22:42:29,20.9
2020-09-09 22:57:29,20.8
2020-09-09 23:12:29,20.8
2020-09-09 23:27:29,20.8
2020-09-09 23:42:29,20.8
2020-09-09 23:57:29,20.8
2020-09-10 00:12:29,20.7
2020-09-10 00:27:29,20.7
2020-09-10 00:42:29,20.7
2020-09-10 00:57:29,20.7
2020-09-10 01:12:29,20.7
2020-09-10 01:27:29,20.6
2020-09-10 01:42:29,20.6
2020-09-10 01:57:29,20.6
2020-09-10 02:12:29,20.6
2020-09-10 02:27:29,20.6
2020-09-10 02:42:29,20.6
2020-09-10 02:57:29,20.6
2020-09-10 03:12:29,20.5
2020-09-10 03:27:29,20.5
2020-09-10 03:42:29,20.5
2020-09-10 03:57:29,20.5
2020-09-10 04:12:29,20.5
2020-09-10 04:27:29,20.5
2020-09-10 04:42:29,20.5
2020-09-10 04:57:29,20.5
2020-09-10 05:12:29,20.4
2020-09-10 05:27:29,20.4
2020-09-10 05:42:29,20.4
2020-09-10 05:57:29,20.4
2020-09-10 06:12:29,20.4
2020-09-10 06:27:29,20.4
2020-09-10 06:42:29,20.4
2020-09-10 06:57:29,20.4
2020-09-10 07:12:29,20.3
2020-09-10 07:27:29,20.3
2020-09-10 07:42:29,20.3
2020-09-10 07:57:29,20.3
2020-09-10 08:12:29,20.3
2020-09-10 08:27:29,20.3
2020-09-10 08:42:29,20.3
2020-09-10 08:57:29,20.3
2020-09-10 09:12:29,20.3
2020-09-10 09:27:29,20.3
2020-09-10 09:42:29,20.3
2020-09-10 09:57:29,20.3
2020-09-10 10:12:29,20.3
2020-09-10 10:27:29,20.3
2020-09-10 10:42:29,20.4
2020-09-10 10:57:29,20.4
2020-09-10 11:12:29,20.4
2020-09-10 11:27:29,20.4
2020-09-10 11:42:29,20.4
2020-09-10 11:57:29,20.5
2020-09-10 12:12:29,20.5
2020-09-10 12:27:29,20.5
2020-09-10 12:42:29,20.6
2020-09-10 12:57:29,20.6
2020-09-10 13:12:29,20.7
2020-09-10 13:27:29,20.7
2020-09-10 13:42:29,20.8
2020-09-10 13:57:29,20.8
2020-09-10 14:12:29,20.9
2020-09-10 14:27:29,20.9
2020-09-10 14:42:29,20.9
2020-09-10 14:57:29,21.0
2020-09-10 15:12:29,21.1
2020-09-10 15:27:29,21.2
2020-09-10 15:42:29,21.2
2020-09-10 15:57:29,21.3
2020-09-10 16:12:29,21.4
2020-09-10 16:27:29,21.4
2020-09-10 16:42:29,21.5
2020-09-10 16:57:29,21.6
2020-09-10 17:12:29,22.5
2020-09-10 17:27:29,22.9
2020-09-10 17:42:29,22.7
2020-09-10 17:57:29,22.5
2020-09-10 18:12:29,22.3
2020-09-10 18:27:29,22.2
2020-09-10 18:42:29,22.1
2020-09-10 18:57:29,22.0
2020-09-10 19:12:29,22.0
2020-09-10 19:27:29,21.9
2020-09-10 19:42:29,21.9
2020-09-10 19:57:29,21.8
2020-09-10 20:12:29,21.8
2020-09-10 20:27:29,21.8
2020-09-10 20:42:29,21.8
2020-09-10 20:57:29,21.7
2020-09-10 21:12:29,21.7
2020-09-10 21:27:29,21.7
2020-09-10 21:42:29,21.7
2020-09-10 21:57:29,21.7
2020-09-10 22:12:29,21.6
2020-09-10 22:27:29,21.6
2020-09-10 22:42:29,21.6
2020-09-10 22:57:29,21.6
2020-09-10 23:12:29,21.6
2020-09-10 23:27:29,21.5
2020-09-10 23:42:29,21.5
2020-09-10 23:57:29,21.5
2020-09-11 00:12:29,21.5
2020-09-11 00:27:29,21.5
2020-09-11 00:42:29,21.5
2020-09-11 00:57:29,21.5
2020-09-11 01:12:29,21.5
2020-09-11 01:27:29,21.5
2020-09-11 01:42:29,21.5
2020-09-11 01:57:29,21.5
2020-09-11 02:12:29,21.5
2020-09-11 02:27:29,21.5
2020-09-11 02:42:29,21.4
2020-09-11 02:57:29,21.4
2020-09-11 03:12:29,21.4
2020-09-11 03:27:29,21.4
2020-09-11 03:42:29,21.4
2020-09-11 03:57:29,21.4
2020-09-11 04:12:29,21.4
2020-09-11 04:27:29,21.4
2020-09-11 04:42:29,21.3
2020-09-11 04:57:29,21.3
2020-09-11 05:12:29,21.3
2020-09-11 05:27:29,21.3
2020-09-11 05:42:29,21.3
2020-09-11 05:57:29,21.3
2020-09-11 06:12:29,21.3
2020-09-11 06:27:29,21.3
2020-09-11 06:42:29,21.3
2020-09-11 06:57:29,21.2
2020-09-11 07:12:29,21.2
2020-09-11 07:27:29,21.2
2020-09-11 07:42:29,21.2
2020-09-11 07:57:29,21.2
2020-09-11 08:12:29,21.2
2020-09-11 08:27:29,21.2
2020-09-11 08:42:29,21.2
2020-09-11 08:57:29,21.2
2020-09-11 09:12:29,21.2
2020-09-11 09:27:29,21.2
2020-09-11 09:42:29,21.2
2020-09-11 09:57:29,21.2
2020-09-11 10:12:29,21.2
2020-09-11 10:27:29,21.2
2020-09-11 10:42:29,21.2
2020-09-11 10:57:29,21.3
2020-09-11 11:12:29,21.3
2020-09-11 11:27:29,21.3
2020-09-11 11:42:29,21.3
2020-09-11 11:57:29,21.3
2020-09-11 12:12:29,21.3
2020-09-11 12:27:29,21.4
2020-09-11 12:42:29,21.4
2020-09-11 12:57:29,21.4
2020-09-11 13:12:29,21.5
2020-09-11 13:27:29,21.5
2020-09-11 13:42:29,21.5
2020-09-11 13:57:29,21.5
2020-09-11 14:12:29,21.5
2020-09-11 14:27:29,21.6
2020-09-11 14:42:29,21.6
2020-09-11 14:57:29,21.7
2020-09-11 15:12:29,21.7
2020-09-11 15:27:29,21.8
2020-09-11 15:42:29,21.9
2020-09-11 15:57:29,21.9
2020-09-11 16:12:29,22.0
2020-09-11 16:27:29,22.1
2020-09-11 16:42:29,22.1
2020-09-11 16:57:29,22.2
2020-09-11 17:12:29,23.1
2020-09-11 17:27:29,23.4
2020-09-11 17:42:29,23.1
2020-09-11 17:57:29,22.9
2020-09-11 18:12:29,22.9
2020-09-11 18:27:29,22.7
2020-09-11 18:42:29,22.7
2020-09-11 18:57:29,22.6
2020-09-11 19:12:29,22.5
2020-09-11 19:27:29,22.5
2020-09-11 19:42:29,22.4
2020-09-11 19:57:29,22.4
2020-09-11 20:12:29,22.3
2020-09-11 20:27:29,22.3
2020-09-11 20:42:29,22.3
2020-09-11 20:57:29,22.3
2020-09-11 21:12:29,22.2
2020-09-11 21:27:29,22.2
2020-09-11 21:42:29,22.2
2020-09-11 21:57:29,22.2
2020-09-11 22:12:29,22.2
2020-09-11 22:27:29,22.2
2020-09-11 22:42:29,22.2
2020-09-11 22:57:29,22.1
2020-09-11 23:12:29,22.1
2020-09-11 23:27:29,22.1
2020-09-11 23:42:29,22.1
2020-09-11 23:57:29,22.1
2020-09-12 00:12:29,22.0
2020-09-12 00:27:29,22.0
2020-09-12 00:42:29,22.0
2020-09-12 00:57:29,22.0
2020-09-12 01:12:29,22.0
2020-09-12 01:27:29,21.9
2020-09-12 01:42:29,21.9
2020-09-12 01:57:29,21.9
2020-09-12 02:12:29,21.9
2020-09-12 02:27:29,21.9
2020-09-12 02:42:29,21.8
2020-09-12 02:57:29,21.8
2020-09-12 03:12:29,21.8
2020-09-12 03:27:29,21.8
2020-09-12 03:42:29,21.8
2020-09-12 03:57:29,21.7
2020-09-12 04:12:29,21.7
2020-09-12 04:27:29,21.7
2020-09-12 04:42:29,21.7
2020-09-12 04:57:29,21.7
2020-09-12 05:12:29,21.7
2020-09-12 05:27:29,21.6
2020-09-12 05:42:29,21.6
2020-09-12 05:57:29,21.6
2020-09-12 06:12:29,21.6
2020-09-12 06:27:29,21.6
2020-09-12 06:42:29,21.6
2020-09-12 06:57:29,21.5
2020-09-12 07:12:29,21.5
2020-09-12 07:27:29,21.5
2020-09-12 07:42:29,21.5
2020-09-12 07:57:29,21.5
2020-09-12 08:12:29,21.5
2020-09-12 08:27:29,21.5
2020-09-12 08:42:29,21.5
2020-09-12 08:57:29,21.5
2020-09-12 09:12:29,21.5
2020-09-12 09:27:29,21.5
2020-09-12 09:42:29,21.5
2020-09-12 09:57:29,21.5
2020-09-12 10:12:29,21.5
2020-09-12 10:27:29,21.5
2020-09-12 10:42:29,21.5
2020-09-12 10:57:29,21.5
2020-09-12 11:12:29,21.5
2020-09-12 11:27:29,21.5
2020-09-12 11:42:29,21.5
2020-09-12 11:57:29,21.5
2020-09-12 12:12:29,21.6
2020-09-12 12:27:29,21.6
2020-09-12 12:42:29,21.6
2020-09-12 12:57:29,21.6
2020-09-12 13:12:29,21.7
2020-09-12 13:27:29,21.7
2020-09-12 13:42:29,21.7
2020-09-12 13:57:29,21.8
2020-09-12 14:12:29,21.8
2020-09-12 14:27:29,21.8
2020-09-12 14:42:29,21.9
2020-09-12 14:57:29,21.9
2020-09-12 15:12:29,22.0
2020-09-12 15:27:29,22.0
2020-09-12 15:42:29,22.1
2020-09-12 15:57:29,22.2
2020-09-12 16:12:29,22.2
2020-09-12 16:27:29,22.2
2020-09-12 16:42:29,22.3
2020-09-12 16:57:29,22.5
2020-09-12 17:12:29,23.2
2020-09-12 17:27:29,23.4
2020-09-12 17:42:29,23.2
2020-09-12 17:57:29,23.1
2020-09-12 18:12:29,23.0
2020-09-12 18:27:29,22.9
2020-09-12 18:42:29,22.9
2020-09-12 18:57:29,22.8
2020-09-12 19:12:29,22.7
2020-09-12 19:27:29,22.7
2020-09-12 19:42:29,22.6
2020-09-12 19:57:29,22.6
2020-09-12 20:12:29,22.6
2020-09-12 20:27:29,22.5
2020-09-12 20:42:29,22.5
2020-09-12 20:57:29,22.5
2020-09-12 21:12:29,22.5
2020-09-12 21:27:29,22.4
2020-09-12 21:42:29,22.4
2020-09-12 21:57:29,22.4
2020-09-12 22:12:29,22.4
2020-09-12 22:27:29,22.3
2020-09-12 22:42:29,22.3
2020-09-12 22:57:29,22.3
2020-09-12 23:12:29,22.3
2020-09-12 23:27:29,22.3
2020-09-12 23:42:29,22.2
2020-09-12 23:57:29,22.2
2020-09-13 00:12:29,22.2
2020-09-13 00:27:29,22.2
2020-09-13 00:42:29,22.2
2020-09-13 00:57:29,22.2
2020-09-13 01:12:29,22.2
2020-09-13 01:27:29,22.2
2020-09-13 01:42:29,22.2
2020-09-13 01:57:29,22.1
2020-09-13 02:12:29,22.1
2020-09-13 02:27:29,22.1
2020-09-13 02:42:29,22.1
2020-09-13 02:57:29,22.1
2020-09-13 03:12:29,22.0
2020-09-13 03:27:29,22.0
2020-09-13 03:42:29,22.0
2020-09-13 03:57:29,22.0
2020-09-13 04:12:29,22.0
2020-09-13 04:27:29,21.9
2020-09-13 04:42:29,21.9
2020-09-13 04:57:29,21.9
2020-09-13 05:12:29,21.9
2020-09-13 05:27:29,21.9
2020-09-13 05:42:29,21.8
2020-09-13 05:57:29,21.8
2020-09-13 06:12:29,21.8
2020-09-13 06:27:29,21.8
2020-09-13 06:42:29,21.8
2020-09-13 06:57:29,21.7
2020-09-13 07:12:29,21.7
2020-09-13 07:27:29,21.7
2020-09-13 07:42:29,21.7
2020-09-13 07:57:29,21.7
2020-09-13 08:12:29,21.6
2020-09-13 08:27:29,21.6
2020-09-13 08:42:29,21.6
2020-09-13 08:57:29,21.6
2020-09-13 09:12:29,21.6
2020-09-13 09:27:29,21.6
2020-09-13 09:42:29,21.6
2020-09-13 09:57:29,21.6
2020-09-13 10:12:29,21.6
2020-09-13 10:27:29,21.6
2020-09-13 10:42:29,21.6
2020-09-13 10:57:29,21.7
2020-09-13 11:12:29,21.7
2020-09-13 11:27:29,21.7
2020-09-13 11:42:29,21.7
2020-09-13 11:57:29,21.7
2020-09-13 12:12:29,21.7
2020-09-13 12:27:29,21.8
2020-09-13 12:42:29,21.8
2020-09-13 12:57:29,21.8
2020-09-13 13:12:29,21.9
2020-09-13 13:27:29,21.9
2020-09-13 13:42:29,21.9
2020-09-13 13:57:29,22.0
2020-09-13 14:12:29,22.0
2020-09-13 14:27:29,22.1
2020-09-13 14:42:29,22.1
2020-09-13 14:57:29,22.2
2020-09-13 15:12:29,22.2
2020-09-13 15:27:29,22.2
2020-09-13 15:42:29,22.3
2020-09-13 15:57:29,22.4
2020-09-13 16:12:29,22.4
2020-09-13 16:27:29,22.5
2020-09-13 16:42:29,22.6
2020-09-13 16:57:29,22.7
2020-09-13 17:12:29,23.3
2020-09-13 17:27:29,23.5
2020-09-13 17:42:29,23.3
2020-09-13 17:57:29,23.2
2020-09-13 18:12:29,23.1
2020-09-13 18:27:29,23.0
2020-09-13 18:42:29,23.0
2020-09-13 18:57:29,22.9
2020-09-13 19:12:29,22.9
2020-09-13 19:27:29,22.9
2020-09-13 19:42:29,22.9
2020-09-13 19:57:29,22.8
2020-09-13 20:12:29,22.8
2020-09-13 20:27:29,22.8
2020-09-13 20:42:29,22.8
2020-09-13 20:57:29,22.7
2020-09-13 21:12:29,22.7
2020-09-13 21:27:29,22.7
2020-09-13 21:42:29,22.7
2020-09-13 21:57:29,22.7
2020-09-13 22:12:29,22.6
2020-09-13 22:27:29,22.6
2020-09-13 22:42:29,22.6
2020-09-13 22:57:29,22.6
2020-09-13 23:12:29,22.6
2020-09-13 23:27:29,22.5
2020-09-13 23:42:29,22.5
2020-09-13 23:57:29,22.5
2020-09-14 00:12:29,22.5
2020-09-14 00:27:29,22.5
2020-09-14 00:42:29,22.4
2020-09-14 00:57:29,22.4
2020-09-14 01:12:29,22.4
2020-09-14 01:27:29,22.4
2020-09-14 01:42:29,22.4
2020-09-14 01:57:29,22.4
2020-09-14 02:12:29,22.4
2020-09-14 02:27:29,22.3
2020-09-14 02:42:29,22.3
2020-09-14 02:57:29,22.3
2020-09-14 03:12:29,22.3
2020-09-14 03:27:29,22.3
2020-09-14 03:42:29,22.3
2020-09-14 03:57:29,22.3
2020-09-14 04:12:29,22.2
2020-09-14 04:27:29,22.2
2020-09-14 04:42:29,22.2
2020-09-14 04:57:29,22.2
2020-09-14 05:12:29,22.2
2020-09-14 05:27:29,22.2
2020-09-14 05:42:29,22.2
2020-09-14 05:57:29,22.2
2020-09-14 06:12:29,22.2
2020-09-14 06:27:29,22.2
2020-09-14 06:42:29,22.2
2020-09-14 06:57:29,22.2
2020-09-14 07:12:29,22.2
2020-09-14 07:27:29,22.2
2020-09-14 07:42:29,22.2
2020-09-14 07:57:29,22.1
2020-09-14 08:12:29,22.1
2020-09-14 08:27:29,22.1
2020-09-14 08:42:29,22.1
2020-09-14 08:57:29,22.1
2020-09-14 09:12:29,22.1
2020-09-14 09:27:29,22.1
2020-09-14 09:42:29,22.1
2020-09-14 09:57:29,22.1
2020-09-14 10:12:29,22.1
2020-09-14 10:27:29,22.1
2020-09-14 10:42:29,22.2
2020-09-14 10:57:29,22.2
2020-09-14 11:12:29,22.2
2020-09-14 11:27:29,22.2
2020-09-14 11:42:29,22.2
2020-09-14 11:57:29,22.2
2020-09-14 12:12:29,22.2
2020-09-14 12:27:29,22.2
2020-09-14 12:42:29,22.3
2020-09-14 12:57:29,22.3
2020-09-14 13:12:29,22.4
2020-09-14 13:27:29,22.4
2020-09-14 13:42:29,22.4
2020-09-14 13:57:29,22.5
2020-09-14 14:12:29,22.5
2020-09-14 14:27:29,22.6
2020-09-14 14:42:29,22.6
2020-09-14 14:57:29,22.7
2020-09-14 15:12:29,22.8
2020-09-14 15:27:29,22.8
2020-09-14 15:42:29,22.9
2020-09-14 15:57:29,22.9
2020-09-14 16:12:29,23.0
2020-09-14 16:27:29,23.0
2020-09-14 16:42:29,23.1
2020-09-14 16:57:29,23.2
2020-09-14 17:12:29,23.7
2020-09-14 17:27:29,23.8
2020-09-14 17:42:29,23.7
2020-09-14 17:57:29,23.6
2020-09-14 18:12:29,23.5
2020-09-14 18:27:29,23.5
2020-09-14 18:42:29,23.4
2020-09-14 18:57:29,23.4
2020-09-14 19:12:29,23.4
2020-09-14 19:27:29,23.3
2020-09-14 19:42:29,23.3
2020-09-14 19:57:29,23.3
2020-09-14 20:12:29,23.3
2020-09-14 20:27:29,23.2
2020-09-14 20:42:29,23.2
2020-09-14 20:57:29,23.2
2020-09-14 21:12:29,23.2
2020-09-14 21:27:29,23.2
2020-09-14 21:42:29,23.2
2020-09-14 21:57:29,23.2
2020-09-14 22:12:29,23.1
2020-09-14 22:27:29,23.1
2020-09-14 22:42:29,23.1
2020-09-14 22:57:29,23.1
2020-09-14 23:12:29,23.1
2020-09-14 23:27:29,23.1
2020-09-14 23:42:29,23.1
2020-09-14 23:57:29,23.1
2020-09-15 00:12:29,23.0
2020-09-15 00:27:29,23.0
2020-09-15 00:42:29,23.0
2020-09-15 00:57:29,23.0
2020-09-15 01:12:29,23.0
2020-09-15 01:27:29,23.0
2020-09-15 01:42:29,23.0
2020-09-15 01:57:29,23.0
2020-09-15 02:12:29,23.0
2020-09-15 02:27:29,22.9
2020-09-15 02:42:29,22.9
2020-09-15 02:57:29,22.9
2020-09-15 03:12:29,22.9
2020-09-15 03:27:29,22.9
2020-09-15 03:42:29,22.9
2020-09-15 03:57:29,22.9
2020-09-15 04:12:29,22.9
2020-09-15 04:27:29,22.9
2020-09-15 04:42:29,22.9
2020-09-15 04:57:29,22.9
2020-09-15 05:12:29,22.9
2020-09-15 05:27:29,22.9
2020-09-15 05:42:29,22.9
2020-09-15 05:57:29,22.9
2020-09-15 06:12:29,22.8
2020-09-15 06:27:29,22.8
2020-09-15 06:42:29,22.8
2020-09-15 06:57:29,22.8
2020-09-15 07:12:29,22.8
2020-09-15 07:27:29,22.8
2020-09-15 07:42:29,22.8
2020-09-15 07:57:29,22.8
2020-09-15 08:12:29,22.8
2020-09-15 08:27:29,22.8
2020-09-15 08:42:29,22.8
2020-09-15 08:57:29,22.7
2020-09-15 09:12:29,22.7
2020-09-15 09:27:29,22.7
2020-09-15 09:42:29,22.7
2020-09-15 09:57:29,22.7
2020-09-15 10:12:29,22.7
2020-09-15 10:27:29,22.7
2020-09-15 10:42:29,22.7
2020-09-15 10:57:29,22.7
2020-09-15 11:12:29,22.7
2020-09-15 11:27:29,22.7
2020-09-15 11:42:29,22.8
2020-09-15 11:57:29,22.8
2020-09-15 12:12:29,22.8
2020-09-15 12:27:29,22.8
2020-09-15 12:42:29,22.8
2020-09-15 12:57:29,22.9
2020-09-15 13:12:29,22.9
2020-09-15 13:27:29,22.9
2020-09-15 13:42:29,22.9
2020-09-15 13:57:29,22.9
2020-09-15 14:12:29,23.0
2020-09-15 14:27:29,23.0
2020-09-15 14:42:29,23.0
2020-09-15 14:57:29,23.1
2020-09-15 15:12:29,23.1
2020-09-15 15:27:29,23.2
2020-09-15 15:42:29,23.2
2020-09-15 15:57:29,23.3
2020-09-15 16:12:29,23.3
2020-09-15 16:27:29,23.4
2020-09-15 16:42:29,23.4
2020-09-15 16:57:29,23.5
2020-09-15 17:12:29,23.7
2020-09-15 17:27:29,23.7
2020-09-15 17:42:29,23.7
2020-09-15 17:57:29,23.7
2020-09-15 18:12:29,23.7
2020-09-15 18:27:29,23.6
2020-09-15 18:42:29,23.6
2020-09-15 18:57:29,23.6
2020-09-15 19:12:29,23.6
2020-09-15 19:27:29,23.6
2020-09-15 19:42:29,23.6
2020-09-15 19:57:29,23.5
2020-09-15 20:12:29,23.5
2020-09-15 20:27:29,23.5
2020-09-15 20:42:29,23.5
2020-09-15 20:57:29,23.5
2020-09-15 21:12:29,23.5
2020-09-15 21:27:29,23.5
2020-09-15 21:42:29,23.5
2020-09-15 21:57:29,23.5
2020-09-15 22:12:29,23.5
2020-09-15 22:27:29,23.5
2020-09-15 22:42:29,23.5
2020-09-15 22:57:29,23.4
2020-09-15 23:12:29,23.4
2020-09-15 23:27:29,23.4
2020-09-15 23:42:29,23.4
2020-09-15 23:57:29,23.4
2020-09-16 00:12:29,23.4
2020-09-16 00:27:29,23.4
2020-09-16 00:42:29,23.3
2020-09-16 00:57:29,23.3
2020-09-16 01:12:29,23.3
2020-09-16 01:27:29,23.3
2020-09-16 01:42:29,23.3
2020-09-16 01:57:29,23.3
2020-09-16 02:12:29,23.2
2020-09-16 02:27:29,23.2
2020-09-16 02:42:29,23.2
2020-09-16 02:57:29,23.2
2020-09-16 03:12:29,23.2
2020-09-16 03:27:29,23.2
2020-09-16 03:42:29,23.2
2020-09-16 03:57:29,23.1
2020-09-16 04:12:29,23.1
2020-09-16 04:27:29,23.1
2020-09-16 04:42:29,23.1
2020-09-16 04:57:29,23.1
2020-09-16 05:12:29,23.1
2020-09-16 05:27:29,23.1
2020-09-16 05:42:29,23.1
2020-09-16 05:57:29,23.0
2020-09-16 06:12:29,23.0
2020-09-16 06:27:29,23.0
2020-09-16 06:42:29,23.0
2020-09-16 06:57:29,23.0
2020-09-16 07:12:29,23.0
2020-09-16 07:27:29,23.0
2020-09-16 07:42:29,23.0
2020-09-16 07:57:29,22.9
2020-09-16 08:12:29,22.9
2020-09-16 08:27:29,22.9
2020-09-16 08:42:29,22.9
2020-09-16 08:57:29,22.9
2020-09-16 09:12:29,22.9
2020-09-16 09:27:29,22.9
2020-09-16 09:42:29,22.9
2020-09-16 09:57:29,22.9
2020-09-16 10:12:29,22.9
2020-09-16 10:27:29,22.9
2020-09-16 10:42:29,22.9
2020-09-16 10:57:29,22.9
2020-09-16 11:12:29,22.9
2020-09-16 11:27:29,22.9
2020-09-16 11:42:29,22.9
2020-09-16 11:57:29,22.9
2020-09-16 12:12:29,22.9
2020-09-16 12:27:29,22.9
2020-09-16 12:42:29,22.9
2020-09-16 12:57:29,22.9
2020-09-16 13:12:29,22.9
2020-09-16 13:27:29,22.9
2020-09-16 13:42:29,23.0
2020-09-16 13:57:29,23.0
2020-09-16 14:12:29,23.0
2020-09-16 14:27:29,23.0
2020-09-16 14:42:29,23.1
2020-09-16 14:57:29,23.1
2020-09-16 15:12:29,23.2
2020-09-16 15:27:29,23.2
2020-09-16 15:42:29,23.2
2020-09-16 15:57:29,23.3
2020-09-16 16:12:29,23.4
2020-09-16 16:27:29,23.4
2020-09-16 16:42:29,23.5
2020-09-16 16:57:29,23.6
2020-09-16 17:12:29,24.0
2020-09-16 17:27:29,24.0
2020-09-16 17:42:29,24.0
2020-09-16 17:57:29,23.9
2020-09-16 18:12:29,23.9
2020-09-16 18:27:29,23.8
2020-09-16 18:42:29,23.8
2020-09-16 18:57:29,23.8
2020-09-16 19:12:29,23.7
2020-09-16 19:27:29,23.7
2020-09-16 19:42:29,23.7
2020-09-16 19:57:29,23.7
2020-09-16 20:12:29,23.6
2020-09-16 20:27:29,23.6
2020-09-16 20:42:29,23.6
2020-09-16 20:57:29,23.6
2020-09-16 21:12:29,23.6
2020-09-16 21:27:29,23.5
2020-09-16 21:42:29,23.5
2020-09-16 21:57:29,23.5
2020-09-16 22:12:29,23.5
2020-09-16 22:27:29,23.5
2020-09-16 22:42:29,23.5
2020-09-16 22:57:29,23.5
2020-09-16 23:12:29,23.5
2020-09-16 23:27:29,23.5
2020-09-16 23:42:29,23.4
2020-09-16 23:57:29,23.4
2020-09-17 00:12:29,23.4
2020-09-17 00:27:29,23.4
2020-09-17 00:42:29,23.4
2020-09-17 00:57:29,23.4
2020-09-17 01:12:29,23.3
2020-09-17 01:27:29,23.3
2020-09-17 01:42:29,23.3
2020-09-17 01:57:29,23.3
2020-09-17 02:12:29,23.3
2020-09-17 02:27:29,23.3
2020-09-17 02:42:29,23.2
2020-09-17 02:57:29,23.2
2020-09-17 03:12:29,23.2
2020-09-17 03:27:29,23.2
2020-09-17 03:42:29,23.2
2020-09-17 03:57:29,23.2
2020-09-17 04:12:29,23.2
2020-09-17 04:27:29,23.2
2020-09-17 04:42:29,23.1
2020-09-17 04:57:29,23.1
2020-09-17 05:12:29,23.1
2020-09-17 05:27:29,23.1
2020-09-17 05:42:29,23.1
2020-09-17 05:57:29,23.1
2020-09-17 06:12:29,23.1
2020-09-17 06:27:29,23.1
2020-09-17 06:42:29,23.0
